,indexacao,category_id
30236,"_ Alteração, Constituição Federal, Direitos Políticos, proibição, reeleição, Presidente da República, Governador, Estados, (DF), Prefeito, cargo eletivo, eleição majoritária.   _ Aumento, prazo, duração, legislatura, Congresso Nacional, mandato eletivo, Deputado Federal, Deputado Estadual, Deputado Distrital, Vereador, Presidente da República, Governador, Prefeito, mandato, Mesa Diretora, Câmara dos Deputados, Senado, redução, mandato, Senador.",1
36332,"Alteração, Código de Trânsito Brasileiro, obrigatoriedade, consentimento, autorização, motorista, condutor, veículo automotor, realização, alcoteste, teste, medida, índice, alcoolemia, dosagem, embriaguez, alcoolismo, utilização, equipamentos, bafômetro, exame, sangue.",0
52894,"Aprovação, decisão, Mercosul, Contribuições para o Orçamento do Instituto Social do Mercosul.",0
4923,"Sistema Tributário Nacional, imunidade tributária,  proibição, União Federal, Estados, Municípios, criação, impostos, contribuição social, incidência, papel, impressão, livro, jornal, periódico, caderno.",3
27881,"Alteração, Código de Trânsito Brasileiro, critérios, renovação, Carteira Nacional de Habilitação (CNH), curso, atualização.",0
64768,"Autorização, renegociação, dívida, procedência, operação, crédito rural, modalidade, investimento, custeio, atividade agrícola, critério, beneficiário.",3
15826,"Concessão, anistia, servidor, Superior Tribunal de Justiça (STJ), ausência, trabalho, adesão, greve.",1
16435,"Critérios, divisão, demarcação, estados, municípios, exploração, recursos naturais, recursos minerais, recursos energético, mar territorial, plataforma continental, zona econômica exclusiva, participação, resultado, compensação financeira, indenização, royalties.",1
41438,"Criação, Semana Nacional da Agricultura Familiar, comemoração, julho, debate, melhoria, agricultura familiar.",2
22403,"Denominação, passarela, rodovia federal, Aparecida (SP), São Paulo (Estado), homenagem póstuma, cardeal.",2
63225,"Alteração, Lei da Reforma Bancária, critério, modelo, moeda nacional, cédula, identificação tátil, sistema braille, pessoa com deficiência visual.",3
49049,"Alteração,  reestruturação, reorganização, Carreira, Especialista, (BACEN), definição, competência, Analista Técnico, aumento, remuneração, quantitativo, valor,  distribuição,  função comissionada, garantia, assistência médico-hospitalar, saúde, servidor, aposentado,  pensionista, adesão, beneficiário, contribuição, normas, funcionamento, diretoria.   _Alteração, reestruturação, Carreira de Magistério Superior, criação, classe, professor titular, associado,  progressão funcional, professor adjunto, professor assistente, auxiliar, critérios, acréscimo, percentual, título, doutor, livre docência, mestre, especialização, aperfeiçoamento, aumento,  vencimento básico, magistério, ensino superior, diferença, dedicação exclusiva, professor, Carreira, Magistério, ensino de primeiro, ensino de segundo grau, ensino fundamental, ensino médio, critérios, progressão,  titulação, desempenho, interstício, prazo mínimo, Portaria, Ministério da Educação.   _Alteração,  aumento, vencimento básico, remuneração, Carreira de Ciência e Tecnologia, critérios, avaliação de desempenho individual, avaliação de desempenho institucional, recebimento, Gratificação de Desempenho de Atividade de Ciência e Tecnologia.   _Alteração, aumento, vencimento básico, Carreira, Fiscal Federal Agropecuário, extensão, Gratificação de Desempenho de Atividade Técnica de Fiscalização Agropecuária, ocupante, cargo público, Técnico de Laboratório, Auxiliar de Laboratório, Ministério da Agricultura, Pecuária e Abastecimento, criação, Gratificação de  Desempenho por Atividade de Execução e Apoio Técnico à Auditoria (DENASUS), Ministério da Saúde.",1
18027,"Critérios, funcionamento, entidade sem fins lucrativos, interesse público, (ONG), exigência, prestação de contas, Tribunal de Contas, doador, Ministério Público, criação, Cadastro Nacional, inscrição, recebimento, fomento, auxílio financeiro, transferência, recursos orçamentários, beneficiário, (OSCIP), entidade, apoio, título, utilidade pública, registro, (CNAS), qualificação, organização social, autorização legislativa, Congresso Nacional, atividade, entidade internacional.",0
24718,"Denominação, trecho rodoviário, rodovia federal, Pocinhos (PB), Monteiro (PB), homenagem póstuma, ex-deputado federal,",2
54680,"Obrigatoriedade, Instituição financeira, Banco Central do Brasil (Bacen), fornecimento, pessoa física, gratuidade, extrato de conta bancária, discriminação, cobrança, tarifa, correntista, depósito, poupança.",3
47159,"Televisão Educativa, Umuarama, (PR).",0
60929,"Administração Pública, garantia, adicional noturno, membros, Segurança Pública, policial militar, bombeiro militar, policial civil, policial federal, policial rodoviário federal, policial ferroviário federal.",0
62608,"Criação, fundo, financiamento, projeto agropecuário, investimento, custeio, atividade agropecuária, agroindústria, pesca, beneficiário, crédito rural.",0
63618,"Regulamentação, transferência   voluntária ,  União, estado, Distrito Federal, município. _Alteração, Lei de Responsabilidade Fiscal, revogação, dispositivo,  critério, transferência  voluntária .  _Alteração, Lei da Improbidade Administrativa, improbidade administrativa, retenção, atraso, repasse, recursos financeiros, ente federado, transferência  voluntária,  transferência constitucional.   _Alteração, Código Penal, crime contra as finanças públicas, retenção, recursos financeiros, ente federado, pena.",3
52161,"Alteração, lei federal, isenção tributária, Imposto sobre Operações de Crédito, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários (IOF), financiamento, veículo terrestre, Pessoa com deficiência intelectual, pessoa com deficiência severa, doença crônica, doença grave, doença degenerativa,  pessoa com transtorno do espectro autista, benefício fiscal. _Alteração, Lei de Isenção do IPI para Compra de Automóveis, isenção tributária, Imposto sobre produtos industrializados (IPI), veículo automotor, pessoa, doença crônica, doença grave, doença degenerativa, laudo médico, Departamento de Trânsito (Detran).",0
16925,"Obrigatoriedade, posto de gasolina, revendedor, comércio varejista, álcool combustível, gasolina, óleo diesel,  fixação, valor, taxas, alíquota, impostos, contribuição social, incidência, produto, revenda.",0
11887,"Equiparação, remuneração, depósito, conta vinculada, Fundo de Garantia do Tempo de Serviço (FGTS), poupança.",3
12927,"Alteração, lei federal, inclusão, feriado nacional, dia internacional, mulher, comemoração, março.",2
13031,"Criação, Semana Nacional de Enfrentamento aos Homicídios de Jovens, comemoração, julho.",2
28355,"Criação, Dia Nacional do Frevo, comemoração, fevereiro, dança. _ Ritmo musical, frevo, Patrimônio Cultural, Patrimônio imaterial.",2
33765,"Aprovação, concessão, radiodifusão comunitária, emissora, rádio, Município, Alagoinhas, (BA).",0
618,"Alteração, legislação tributária federal, limite, valor, salário mínimo, dedução, imposto de renda, pessoa física, despesa, educação, contribuinte, dependente.",3
65334,"Órgão de Segurança Pública, treinamento de tiro, policial, curso, fornecimento, munição, avaliação, aptidão. _Importação, munição, critério, isenção tributária, aquisição.",3
39713,"Alteração, lei federal, ( PIS - PASEP ), ( COFINS ), revogação, dispositivos, retenção na fonte, contribuição social, inncidência, pessoa jurídica, fabricante, importador, máquinas, veículos, pagamento, fornecedor, empresa de autopeças, exceção, pneumático.",3
22919,"Alteração, Constituição Federal (1988), Legislativo, redução, quantidade, suplente, Senador, impedimento, candidatura, parentesco por afinidade, parentesco por consaguinidade, titular.",1
15176,"Alteração, Código Eleitoral, Lei dos Partidos Políticos, Lei das Eleições, Reforma Política,  pesquisa eleitoral, voto, legenda partidária, lista partidária, funcionamento, atuação parlamentar, cumprimento, cláusula de barreira, criação, registro, federação, partido político, coligação partidária, quociente partidário, quociente eleitoral, propaganda eleitoral, horário gratuito, emissora, rádio, televisão, exclusividade, financiamento eleitoral, despesa, campanha eleitoral, (TSE), distribuição, recursos públicos, fundo partidário, comício, cota, vaga, mulher.",1
55217,"Criação, Dia Nacional do Cerimonialista, comemoração, outubro.",2
16077,"Denominação, rodovia federal, Guaxupé, Passos, Minas Gerais, homenagem, deputado estadual.",2
1816,"Alteração, redução, alíquota zero, (Pis-Pasep), (Cofins), incidência, receita bruta, serviços públicos, saneamento básico.",0
47722,"Alteração, Lei Orgânica dos Partidos Políticos, aplicação, percentagem, cota, recursos, Fundo Partidário, formação, capacitação, atividade politica, mulher.",1
34886,"Alteração, Lei da Reforma Bancária, exigência, voto aberto, fundamentação, decisão administrativa, órgão colegiado, (BACEN).",3
31411,"Aprovação, prestação de contas, Presidente, Justiça Federal, exercício financeiro anterior.",1
20071,"Isenção tributária, Imposto sobre Produtos Industrializados (IPI), aquisição, motocicleta, transporte individual, transporte de passageiro, mototáxi.",3
19665,"Declaração, autoridade religiosa, patrono, construção civil.",0
59842,"Alteração, legislação tributária federal, imposto de renda, pessoa física, dedução, abatimento, despesa, medicamentos, material didático, pessoa portadora de deficiência, doença crônica.",3
63939,"Alteração, Lei dos Fundos Constitucionais, aplicação, percentual, recursos, Fundo Constitucional de Financiamento do Centro-Oeste (FCO), Fundo Constitucional de Financiamento do Nordeste (FNE), Fundo Constitucional de Financiamento do Norte (FNO), atividade, microempresa, pequena empresa,   produtor rural",3
42377,"Criação, Dia Nacional da Imigração Portuguesa, comemoração, agosto.",2
64064,"Alteração, Lei de Responsabilidade Fiscal, prestação de contas, Presidente da República, Governador, Prefeito, inclusão, análise, renúncia fiscal, benefício fiscal, incentivo fiscal.",1
61331,"Alteração,  anistia, policial militar, bombeiro militar, Maranhão, movimento, reivindicação, melhoria, condições de trabalho, vencimentos.",1
65756,"Alteração, Estatuto da Micro e Pequena Empresa, autorização, microempresa, pequena empresa, suspensão provisória, atividade, prazo determinado, reabertura, parcelamento especial, prazo, opção, tributação, (Simples Nacional), serviço, instalação, manutenção, conserto, estabelecimento de ensino, escola particular, ensino médio, laboratório, análise clínica, imagem, fisioterapia, prótese, decoração, paisagismo, representação comercial, corretagem, seguros, provedor, (INTERNET), restrição, ingresso, devedor, critérios, incidência, tributo federal, contribuição social, prazo, recolhimento, alíquota, base de cálculo, requisitos, pagamento, (ICMS), (ISS), Estados, (DF), Municípios, regulamentação, concessão, benefício fiscal, isenção fiscal, alíquota zero, imunidade tributária, transferência, crédito presumido, (PIS), (Cofins), empresa, aquisição, produto, Executivo, normas, consórcio, compra e venda, mercadoria, prestação de serviço.   _ Alteração, Código Civil, empresário, empresa individual, admissão, sócio, registro público, empresa mercantil, transformação, sociedade empresária, responsabilidade patrimonial, afetação, patrimônio.",3
65101,"Alteração, lei federal, isenção, Pis/Pasep, Cofins, medicamentos.",3
59565,"Alteração, legislação tributária federal, imposto de renda, pessoa física, autorização, contribuinte, dedução, despesa, atividade, educação física, academia, ginástica, natação.",3
49897,"Sistema de saúde, instituição privada, atendimento de emergência, proibição, depósito prévio, garantia financeira.",0
953,"Alteração, Estatuto da Criança e do Adolescente, aumento, prazo máximo, medida sócio-educativa, internação, menor, adolescente, infrator.",0
34596,"Incentivo fiscal, dedução, imposto de renda, pessoa física, pessoa jurídica, despesa, aquisição, material reciclado.",0
53513,"Alteração, legislação tributária federal, exclusão, limite, dedução, imposto de renda, pessoa física, despesa, educação.",3
3300,"Extinção, feriado nacional, memória nacional, mês, abril, Congresso Nacional, realização, sessão solene, homenagem, vulto histórico, ausência, ordem do dia, renovação, normas, data nacional.",0
65739,"Alteração, Código Penal, aumento, pena, crime, violação do sigilo de proposta de concorrência pública, servidor público, corrupção.",1
64999,"Crédito extraordinário, operação oficial de crédito, Ministério da Defesa, apoio logístico, segurança pública, Rio de Janeiro (estado),Fundo de Financiamento ao Estudante do Ensino Superior (FIES).",3
31323,"Obrigatoriedade, instituição financeira, bancos, aplicação, metade, percentagem, recursos financeiros, recolhimento compulsório, (BACEN), crédito rural, financiamento, microempresa, pequena empresa.",3
33230,"Denominação, rodovia federal,  homenagem, governador de estado, Laranjal do Jari (SC), Oiapoque (SC).",2
41495,"Abertura de crédito, crédito extraordinário, (MTR), recursos, transferência, domínio, rodovia federal, Estado, (BA), (MA), (PR), (PB), (PE), (RO), construção, terminal, serviço portuário, (CLA), base militar, Município, Alcântara, construção, restauração, rodovia.",3
4770,"Criação, Programa de Regularização Tributária do Regime Especial Unificado de Arrecadação de Tributos e Contribuições devidos pelas Microempresas e Empresas de Pequeno Porte - Simples Nacional (PRT), Secretaria da Receita Federal do Brasil, Procuradoria-Geral da Fazenda Nacional (PGFN), parcelamento, negociação,  débito tributário, redução, juros, multa, benefício fiscal.",0
41422,"Sistema Tributário Nacional, incidência, ICMS, operação interestadual, energia elétrica, imposto devido, Estados, competência, Senado, normatização.",0
36295,"Criação, Carreira de Analista Executivo, nível superior, cargo, Analista Executivo, Gratificação de Desempenho de Atividade de Suporte Administrativo, destinação, Ministério de Planejamento, Orçamento e Gestão, redistribuição, administração pública federal, autarquia federal, fundação pública, ingresso, concurso público, progressão funcional, promoção, remuneração, atribuição.",1
47084,"Alteração, denominação, ponte, ligação, Rio de Janeio (RJ), Niterói (RJ), homenagem póstuma, político, vítima, regime militar.",2
65276,"Alteração, CLT, Regime Jurídico Único, aumento, período, ausência, falta ao serviço, empregado, servidor, voluntário, doação de sangue.",1
54445,"Criação, Cadastro Nacional para Bloqueio do Recebimento de Ligações de Telemarketing, finalidade, proibição, empresa, telemarketing, efetivação, ligação telefônica, falta, autorização, usuário de serviços, competência, Instituto de Defesa do Consumidor (PROCON), implantação, gestão, divulgação, inscrição.",0
43120,"Denominação, trecho, ligação, rodovia federal, Boa Vista (RR), homenagem, ex-governador.",2
44090,"Aprovação, rádio, Palmas (PR).",0
20327,"Alteração, lei federal, Dia Nacional do Quadrilheiro Junino, alteração, data, comemoração, junho.",2
56123,"Criação, Dia Nacional em Memória à Vítimas de Violência e Impunidade, junho.",2
59089,"Denominação, trecho rodoviário, rodovia federal, Cuiabá, Várzea Grande, (MT), homenagem póstuma.",2
16297,"Criação, Departamento de Monitoramento e Fiscalização do Sistema Carcerário e do Sistema de Execução de Medidas Socioeducativas, monitoramento, fiscalização, resolução, Conselho Nacional de Justiça, planejamento, projetos, organização, tribunal, mutirão, reavaliação, Sistema Carcerário Brasileiro, Sistema de Execução de medidas socioeducativas, capacitação profissional, reinserção social, preso, uniformização, aperfeiçoamento, normas, legislação, acompanhamento, sistema de gestão eletrônica da execução penal, sistema eletrônico, coordenação, assistência jurídica gratuita, intercâmbio, celebração, contrato, juiz auxiliar, supervisão, conselheiro, cargo em comissão, função comissionada.",1
892,"Alteração, Lei Federal, critério, destinação, contribuição social, Serviço Social da Indústria (Sesi), Serviço Nacional de Aprendizagem do Comércio (Senac), incidência, motorista,  Serviço Social do Transporte (SEST), Serviço Nacional de Aprendizagem do Transporte (SENAT).",3
54922,"Direitos Políticos, proibição, reeleição, Presidente da República, Governador, Estados, Distrito Federal, Prefeito, eleição majoritária.   _ Aumento, prazo, duração, Legislatura, Congresso Nacional, mandato, Deputado Federal, Deputado Estadual, Deputado Distrital, Vereador, Presidente da República, Governador, Prefeito, Mesa Diretora, Câmara dos Deputados, Senado, redução, mandato eletivo, Senador.",1
12568,"Regulamentação, Constituição Federal, normas, licitação, contrato, Administração Pública, realização, obra pública, serviço, locação, aquisição, material, alienação, bens, concessão de uso, equipamentos, informática, automação, serviço de engenharia,  processo administrativo, seleção, proposta, registro, preço, credenciamento, qualificação, concorrência pública, concurso, convite, leilão, pregão, publicação, edital, licitação internacional, critérios, habilitação, documentação, julgamento, comissão, recurso administrativo, homologação, resultado, cláusula, duração, formalização, aditamento, alteração, contrato administrativo, convênio, garantia,  responsabilidade, contratado,  rescisão, contrato, penalidade administrativa, servidor, infrator, caracterização, crime, fraude, ação penal pública incondicionada, superfaturamento, responsabilidade solidária, Fazenda Pública, fornecedor, prestação de serviço, controle externo, despesa, (TCU), revogação, Lei das Licitações.   _ Critérios, inexigibilidade, dispensa, licitação, Administração Pública, limitação, valor, processo, contratação, exclusividade, fornecedor.",1
37273,"Alteração, Lei da Cide-Conbustíveis, destinação, percentual, recursos financeiros, arrecadação, (Cide-Combustível),  projeto ambiental, meio ambiente, incentivo, produção, biocombustível, divulgação, tecnologia, agricultor familiar.",0
48942,"Denominação, viaduto, rodovia federal, Cuiabá (MT).",2
4489,"Alteração, lei complementar, prevalência, piso salarial, âmbito regional, salário, definição, acordo coletivo de trabalho, convenção coletiva de trabalho.",0
45546,"Autorização, pessoa física, dedução, imposto de renda, valor, doação, faculdade, universidade, estabelecimento de ensino, ensino superior, ensino público.",3
62481,"Regulamentação, Constituição Federal, Sistema Financeiro Nacional, normas, designação, investidura, afastamento, membros, diretoria, presidência, (Bacen), requisitos, nacionalidade brasileira, limite de idade, direitos políticos, cumprimento, serviço eleitoral, eleição, alistamento militar, certificado de reservista, exercício, capacidade civil, idoneidade, probidade, reputação, atividade profissional, atividade econômica, natureza financeira, preferência, escolha, presidente, servidor, quadro de pessoal, cargo efetivo, proibição, candidato, bancário, condenação criminal, punição administrativa, vínculo empregatício, proprietário, sócio, sócio controlador, acionista, intituição financeira, sociedade seguradora, institutos de previdência, empresa privada, empresa estrangeira, prazo, quarentena.",1
40375,"Criação, abono, seguro de vida, segurado, adimplência, pontualidade, pagamento, recebimento,  porcentagem, periodicidade, valor, mensalidade, obrigatoriedade, renovação, igualdade, período, inadimplência, ressarcimento, dinheiro.",0
58227,"Alteração, Lei do Direito Financeiro, fixação, cota, proibição, executivo, restrição, movimentação, empenho, contingenciamento, dotação orçamentária, destinação, assistência social.",3
65732,"Alteração, Estatuto da Micro e Pequena Empresa, autorização, adesão, tributação,  (Simples Nacional), clínica, fisioterapia, terapia ocupacional, farmácia, homeopatia.",3
23385,"Alteração, Lei de Anistia ao Servidor Público, inclusão, beneficiário, anistia, ex-servidor, empregado, permanência, desempenho, função, liquidante, empresa estatal, vinculação, Administração Pública, inclusão, (Interbrás).",1
53793,"Criação, título, concessão, municípios, incentivo, cultura, patrimônio cultural, escolha, Conselho Nacional de Política Cultural, (MINC).",0
49876,"normas, iniciativa popular, apresentação, projeto de lei, Assembléia Legislativa, Camara Legislativa do Distrito Federal (CLDF), Câmara Municipal, Câmara dos Deputados, subscrição, quantidade, eleitor, quociente eleitoral, exigência, eleição, deputado estadual, deputado federal, vereador.",1
48710,"Criação, Fundo Nacional de Assistência ao Estudante de Nível Superior, estudante universitário, estudante carente, baixa renda, desenvolvimento, projeto, moradia, assistência à saúde, alimentação, inclusão digital, informática, auxílio, aquisição, material didático, pesquisa.",0
1950,"Criação, área de proteção ambiental, cairú (BA), preservação, meio ambiente.",0
4385,"Aprovação, concessão, radiodifusão educativa, emissora, rádio, Município, Quixadá, (CE).",0
21483,"Normas, regularização, contribuinte, imposto de renda, pessoa física, atraso, declaração de rendimento, dábito fiscal, inadimplência, obrigação tributária, valor, limitação, notificação, pagamento, acréscimos, multa, prazo, dívida.",3
10862,"Alteração, Estatuto da Criança e do Adolescente, Fundos dos Direitos da Criança e do Adolescente, contribuinte, dedução, valor, doação, declaração de Imposto de Renda.",0
62917,"Criação, Mês Nacional de Combate à Zika, comemoração, abril, doença.",0
65636,"Regulamentação, profissão, agente de turismo, portador, diploma, curso superior, curso técnico, nível médio, atribuição, exigência, inscrição, Conselho Federal, Conselho Regional, jornada de trabalho, infração, penalidade, criação, Dia Nacional do Agente de Turismo, comemoração, abril.",0
62947,"Criação, Dia Nacional de Prevenção e Combate à Microcefalia, comemoração, dezembro, conscientização, combate, doença, microcefalia.",0
545,"ALTERAÇÃO, (SFH), DESCONTO, AMORTIZAÇÃO, EMPRESTIMO, AQUISIÇÃO, IMOVEL, FIXAÇÃO, PERCENTUAL, COBRANÇA, PRESTAÇÕES, RENDIMENTO, MUTUÁRIO.",0
45618,"Alteração, Lei de Responsabilidade Fiscal, competência, (STF), Conselho Nacional de Justiça, ato conjunto, revisão, limite máximo, percentual, despesa, gastos públicos, pessoal, distribuição, recursos públicos, Judiciário, Justiça Federal.",3
11504,"Aprovação, contas, governo federal, Presidente da República, exercício financeiro.",1
2563,"Alteração, Lei federal, proibição, denominação, logradouro público, monumento, obra pública, homenagem, agente público, militar, responsável, atentado, direitos humanos, tortura, período, ditadura militar.",2
65463,"Alteração, Lei da Nova Organização da Presidência da República e Ministérios, aviação civil, criação, Secretaria de Aviação Civil, Lei da ANAC, Infraero, CNE, cargo em comissão, cargo efetivo, contratação temporária, Fundo Nacional de Aviação Civil.",1
35321,"Alteração, Código Civil, garantia, passageiro, embarque, perda, extravio, bilhete, passagem rodoviária, passagem ferroviária, passagem aérea, obrigatoriedade, empresa de transportes, identificação, comprador, critérios, transferência, passagem, exceção, transporte urbano.",0
51283,"Criação, conselho federal, conselho regional, atuária, fiscalização, exercício profissional, profissão, obrigatoriedade, inscrição, registro profissional, responsabilidade, organização, conselho, serviços atuariais. alteração, decreto lei federal, regulamentação, exercicio profissional, atuaria, inclusão, responsabilidade, conselho federal, penalidade, infrator.",1
41281,"Denominação, trecho ferroviário, Natal (RN), Ceará-Mirim (RN), homenagem póstuma.",2
1359,"Normas, organização administrativa, quadro de pessoal, recursos humanos, Sistema de Administração Financeira, contabilidade, controle interno, Executivo, alteração, denominação, Corregedoria Geral, Controladoria Geral da União, cargo de carreira, finanças e controle, competência, analista de finanças e controle, técnico de finanças e controle, extinção, cargo público, jornada de trabalho, Regime Jurídico Único, exigência, concurso público, responsabilidade, (ESAF), tabela, provimento, vencimento básico, progressão funcional, promoção, gratificação de desempenho. - Alteração, lei federal, plano de carreira, servidor, (TCU), aplicação, benefício, proventos, aposentadoria, pensões, incidência, gratificação de desempenho, percentagem fixa, vencimento.",1
15096,"Alteração, Regime Jurídico Único, garantia, percentual, vaga, cargo em comissão, pessoa portadora de deficiência.",0
44467,"Obrigatoriedade, emissora, televisão, utilização, linguagem, (Libras), surdo, mudo, pessoa portadora de deficiência, programa, campanha nacional, administração pública.",0
25838,"Aprovação, rádio comunitária, Itapissuma, (PE).",0
43781,"Criação, Programa Licitação Verde, critérios, processo, licitação, redução, riscos, saúde, meio ambiente, direitos humanos, impacto ambiental, prioridade, aquisição, produto, serviço, valorização, desenvolvimento sustentável, reciclagem.",0
961,"Autorização, contribuinte, pessoa física, pessoa jurídica, dedução, imposto de renda, percetual, valor, doação, (SUS).",0
62620,"Alteração, Lei da Compensação Financeira pelos Recursos Minerais, royalties, exploração, petróleo, xisto betuminoso, gás natural, vencimento, pagammento, limitação, dia, mês, mensalidade, estados, (DF), municípios, administração direta, União Federal, atraso, cumprimento, prazo, cobrança, encargos financeiros, incidência, débitos, contribuinte, governo federal, revogação, dispositivos, proibição, aplicação de recursos, quitação, dívida, quadro de pessoal.",0
42810,"Alteração, lei federal, Programa de Reestruturação  e de Ajuste Fiscal, dívida pública mobiliária, Estados, (DF), exclusão, receita líquida, recursos públicos, educação, saúde, aumento, número, parcela, prestações, contrato, financiamento, índice de atualização monetária,  (IPCA), (TJLP), (TR), fixação, percentual, comprometimento, receita, dedução, valor, pagamento, dívida, (BNDES).",3
3579,"Semelhança, embalagem, medicamento de referência,  medicamento genérico, dispensa, prescrição médica.",0
34557,"Criação, Dia Estadual das Perícias Médicas, comemoração, outubro.",2
46114,"Alteração, Código Penal, furto qualificado, aumento da pena, utilização, explosivo.",0
7259,"Alteração, Lei do Cheque, apresentação, inclusão, morte, emitente, validade, cheque pré datado, local, emissão, foro, ação judicial, cobrança, prazo determinado, termo de ajuste, sacado, probição, sustação, exceção, roubo, existência, fundos, quitação, responsabilidade solidária, protesto, avalista, endossante, prazo, devolução, pena de reclusão, multa, infrator.",3
63616,"Regulamentação, transferência   voluntária ,  União, estado, Distrito Federal, município. _Alteração, Lei de Responsabilidade Fiscal, revogação, dispositivo,  critério, transferência  voluntária .  _Alteração, Lei da Improbidade Administrativa, improbidade administrativa, retenção, atraso, repasse, recursos financeiros, ente federado, transferência  voluntária,  transferência constitucional.   _Alteração, Código Penal, crime contra as finanças públicas, retenção, recursos financeiros, ente federado, pena.",1
21231,"Criação, Dia Nacional da Consciência Vascular, comemoração, agosto.",2
42272,"Isenção, taxa de inscrição, concurso, cargo público, emprego público, doador, leite humano.",0
41879,"Regularização, documento fiscal, tributos, documentação, veículo automotor, automóvel usado, fabricação estrangeira, produto importado, cassação, liminar, mandado de segurança, exigência, boa-fé, adquirente, aquisição, veículos, mercado interno, comprovação, pagamento, imposto de importação, imposto devido.",3
63561,"Criação, Dia nacional do Orgulho Autista, comemoração, junho, autismo.",0
60060,"Alteração, Lei das Licitações, proibição, vinculação, aquisição, hardware, programa de computador, bens, informática, opção, programa livre de computador.",1
8655,"Judiciário, criação, Justiça Agrária, Tribunais, Juiz, Ministério Público,  competência, composição.",1
60903,"Criação, Dia Nacional do Rotaractiano, comemoração, março.",2
23511,"Criação, Dia Nacional do Piso Salarial dos Professores, comemoração, março.",2
63569,"Prorrogação, prazo, benefício fiscal, Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (RECINE), isenção tributária, Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público (Contribuição PIS-Pasep), Contribuição para Financiamento da Seguridade Social (Cofins), Imposto sobre produtos industrializados (IPI), Imposto de importação, incentivo fiscal, investimento, sala de cinema.",3
1018,"Criação, vara do trabalho, Tribunal Regional do Trabalho (TRT), Carpina (PE), Jaboatão dos Guararapes (PE), Recife (PE), Serra Talhada (PE), Vitória de Santo Antão (PE), Pernambuco.",1
55909,"Orçamento, normas, tramitação, projeto de lei, Plano Plurianual, Lei de Diretrizes Orçamentárias, Lei Orçamentária Anual, crédito adicional, apreciação, Câmara dos Deputados, Senado, critérios, Regimento Interno, dispensa, composição, Comissão Mista, elaboração, parecer, recebimento, emenda, prorrogação, vigência, Orçamento, ausência, sanção, projeto.",3
23615,"Alteração, Lei de Lavagem de Dinheiro, precedência, crime, tráfico, pessoas.",0
34241,"Procedimento, Estado, Distrito Federal, Município, convênio administrativo, União, fornecimento, dados estatísticos, violência, criminalidade, publicidade, Sítio (internet), acesso, cidadão.",0
65302,"Alteração, legislação tributária federal, isenção, (PIS-PASEP), (Cofins), (IPI), pessoa jurídica, cooperativa, venda, utilização, material reciclado, aquisição, produção, reciclagem, papel usado, aproveitamento, crédito tributário, insumo, material de consumo, embalagem.",3
66114,"Alteração, Lei de Execução Fiscal, Código de Processo Civil (2015), proibição, penhora, arresto, percentual, faturamento, empresário.",3
9596,"Reconhecimento, forma, produção, instrumento musical, samba, cultura nacional, música.",2
4459,"Obrigatoriedade, fábrica, montagem, veículo automotor, instalação, equipamentos, proteção, acidente de trânsito, passageiro, condutor, garantia, segurança, prazo, adaptação, normas, extensão, automóvel, produto importado.",0
58581,"Alteração, Nova Lei Antidrogas, autorização, cessão, drogas, apreensão, utilização, adestramento, cão.",0
28255,"Normas, criação, coordenadoria, perícia, rede oficial, orgão técnico, pesquisa, direção, perito oficial, entidade, criminalística, (IML), fixação, competência.",0
42254,"Obrigatoriedade, instituição financeira, bancos, atendimento domiciliar, cliente, idoso, aposentado, pensionista, pessoa portadora de deficiência, deficiente físico, doença grave, impossibilidade, locomoção, agência bancária, recebimento, benefício previdenciário, pensão previdenciária, Previdência Social, exigência, comprovação, antecipação, solicitação.",3
63799,"Criação, Semana Nacional de Prevenção do Suicídio e Valorização da Vida, conscientização, prevenção, suicídio.",0
65491,"Revogação, Medida Provisória, aumento, multa, infração sanitária, legislação, produção, comercialização, produto de origem animal. _ Revogação, Medida Provisória, Autorização, Estado (ente federado), Distrito Federal (Brasil), Município, correção, diferença, receita, despesa, manutenção, desenvolvimento, educação pública, recursos financeiros, Lei da Repatriação de Bens. _ Revogação, Medida Provisória, Contribuição Previdenciária sobre a Receita Bruta (CPRB), setor produtivo, economia, aumento, tributação, folha de pagamento, empresa, redução, déficit, previdência social.",3
13020,"Denominação, campus, Instituto Federal de Educação, Ciência e Tecnologia, Piripiri (PI), homenagem póstuma, professor.",2
61877,"Proibição, concessão, financiamento agrícola, limitação, prazo determinado, importação, inexistência, pagamento, autorização, importador, realização, operação de câmbio, quitação, débitos, empréstimo, exigência, cobrança, multa, juros, (TR), recolhimento, Tesouro Nacional, reincidência, descumprimento, legislação, suspensão, registro, valor, produto importado, produto agrícola, aquisição, cumprimento, acordo internacional, recolhimento, (BACEN), responsabilidade, liquidação, dívida, País Estrangeiro.",0
52314,"Proibição, instituição financeira, denegação, empréstimo, Programa Nacional de Microcrédito Produtivo Orientado (PNMPO), idoso, critério, faixa etária, descumprimento, reclusão, multa, crime, discriminação, Estatuto do Idoso.",0
